tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,root_tweet_id,root_author_id,root_created_at,conversation_group_id
311333,145909,True,Sat Oct 07 02:06:00 +0000 2017,"@AmazonHelp @115850 order a book, when i tried to track it shows delivered to tamanna i don't know who she is not in my contact https://t.co/TnXk44SyAM",311332,,311333,145909,Sat Oct 07 02:06:00 +0000 2017,CONV_311333
311332,AmazonHelp,False,Sat Oct 07 03:00:00 +0000 2017,@145909 I'm sorry about the conflicting tracking update. Kindly reach out to us here: https://t.co/vlvfJr4nN9 and we'll check it. ^GK,,311333,311333,145909,Sat Oct 07 02:06:00 +0000 2017,CONV_311333
314270,191027,True,Sat Oct 07 06:08:22 +0000 2017,アマゾンって一回も動画見た事ないんだけど詐欺って認識でおけ？ https://t.co/DsHmTdwj1a,314269,,314270,191027,Sat Oct 07 06:08:22 +0000 2017,CONV_314270
314269,AmazonHelp,False,Sat Oct 07 06:20:29 +0000 2017,@191027 アマゾンです。画像を拝見いたしましたが、当サイトからのメッセージではございませんでした。企業を装い個人情報を取得しようとする詐欺が発生しておりますので、どうぞご注意くださいませ。ET,,314270,314270,191027,Sat Oct 07 06:08:22 +0000 2017,CONV_314270
348779,199023,True,Sun Oct 08 07:31:58 +0000 2017,@AmazonHelp ich habe ein Problem mit einem Headset das ich im September 16 bestellt habe und im Dezember schon ausgetauscht wurde,348778,,348779,199023,Sun Oct 08 07:31:58 +0000 2017,CONV_348779
348778,AmazonHelp,False,Sun Oct 08 07:35:26 +0000 2017,"@199023 Hi, dann melde dich doch bitte gleich bei meinen Kollegen: https://t.co/24XL9C4y1x Grüße ^AK",,348779,348779,199023,Sun Oct 08 07:31:58 +0000 2017,CONV_348779
350596,199413,True,Sun Oct 08 08:38:38 +0000 2017,@115850  please resolve this issue can't add the lightning deal product in my cart https://t.co/sP5X1kvfXF,350595,,350596,199413,Sun Oct 08 08:38:38 +0000 2017,CONV_350596
350595,AmazonHelp,False,Sun Oct 08 10:39:00 +0000 2017,@199413 It seems to be working fine at our end. Kindly clear cache and cookies and try again. ^SG,,350596,350596,199413,Sun Oct 08 08:38:38 +0000 2017,CONV_350596
350982,199506,True,Sun Oct 08 10:17:24 +0000 2017,@115833 why does using multiroom disconnect my echoes from the Bluetooth devices?,350980,,350982,199506,Sun Oct 08 10:17:24 +0000 2017,CONV_350982
350980,AmazonHelp,False,Sun Oct 08 11:06:03 +0000 2017,"@199506 Hi, sorry to hear that. Please contact us here: https://t.co/JzP7hlA23B so an agent can look into this for you. ^JJ",350981,350982,350982,199506,Sun Oct 08 10:17:24 +0000 2017,CONV_350982
350981,199506,True,Sun Oct 08 12:31:04 +0000 2017,@AmazonHelp That link just takes me to ask questions about my order. I need technical help,350983,350980,350982,199506,Sun Oct 08 10:17:24 +0000 2017,CONV_350982
350983,AmazonHelp,False,Sun Oct 08 12:42:00 +0000 2017,@199506 Please select 'Amazon Devices and Kindle Apps' at step 1 and then choose the closest possible issue. ^JJ,,350981,350982,199506,Sun Oct 08 10:17:24 +0000 2017,CONV_350982
353271,199974,True,Sun Oct 08 11:42:44 +0000 2017,@115850 today is gone https://t.co/CnhyYyEcBQ,353270,,353271,199974,Sun Oct 08 11:42:44 +0000 2017,CONV_353271
353270,AmazonHelp,False,Sun Oct 08 13:35:00 +0000 2017,@199974 I get your disappointment. Packages are delivered till 8 Pm. Request you to please wait. ^NK,,353271,353271,199974,Sun Oct 08 11:42:44 +0000 2017,CONV_353271
354401,200253,True,Thu Oct 12 01:19:59 +0000 2017,"@AmazonHelp any reason why I got a notification of my package being delivered but it is in fact, not here 🤔",354400,,354401,200253,Thu Oct 12 01:19:59 +0000 2017,CONV_354401
354400,AmazonHelp,False,Thu Oct 12 01:29:37 +0000 2017,@200253 I'm sorry for the issue with your delivery! Have you tried the steps listed here: https://t.co/lDOdaRHbYd? ^JA,,354401,354401,200253,Thu Oct 12 01:19:59 +0000 2017,CONV_354401
356405,200623,True,Sun Oct 08 13:09:19 +0000 2017,Illness. Bedrest makes me to purchase #Prime membership @115850,356404,,356405,200623,Sun Oct 08 13:09:19 +0000 2017,CONV_356405
356404,AmazonHelp,False,Sun Oct 08 14:50:00 +0000 2017,@200623 I'm unable to comprehend the issue regarding prime membership. Could you please let us know what went wrong? ^SB,,356405,356405,200623,Sun Oct 08 13:09:19 +0000 2017,CONV_356405
368328,203272,True,Sun Oct 08 21:33:29 +0000 2017,"@115821 I want to sell as an indiv, but you closed my seller account due to inactivity &amp; the signup page is broken. Can you please fix it?",368327,,368328,203272,Sun Oct 08 21:33:29 +0000 2017,CONV_368328
368327,AmazonHelp,False,Sun Oct 08 21:36:00 +0000 2017,@203272 I'm sorry your Seller account was closed! Please reach out to our Seller Support for assistance: https://t.co/ZKrYb7ggOj ^AM,,368328,368328,203272,Sun Oct 08 21:33:29 +0000 2017,CONV_368328
376610,205335,True,Mon Oct 09 02:19:35 +0000 2017,"@AmazonHelp hey, what time do you release the outlander episodes(UK TIME)",376609,,376610,205335,Mon Oct 09 02:19:35 +0000 2017,CONV_376610
376609,AmazonHelp,False,Mon Oct 09 03:11:31 +0000 2017,@205335 Episodes are typically uploaded within 24 hours of airing. Please let us know if you have any further questions! ^GM,,376610,376610,205335,Mon Oct 09 02:19:35 +0000 2017,CONV_376610
379718,206076,True,Mon Oct 09 06:50:43 +0000 2017,Searching for “printer cover” on @115850 gives me top 200 results from the *same brand*. Monopoly?,379717,,379718,206076,Mon Oct 09 06:50:43 +0000 2017,CONV_379718
379717,AmazonHelp,False,Mon Oct 09 07:22:32 +0000 2017,@206076 I don't think so. It's because we have limited sellers selling printer cover on our website. We do have other brands as well. ^VM,,379718,379718,206076,Mon Oct 09 06:50:43 +0000 2017,CONV_379718
390450,208434,True,Mon Oct 09 14:58:58 +0000 2017,Ugh. @117093 is consistently AmazonLate.  Not reupping after this 30-day free trial. Really disappointing.,390449,,390450,208434,Mon Oct 09 14:58:58 +0000 2017,CONV_390450
390449,AmazonHelp,False,Mon Oct 09 15:31:00 +0000 2017,@208434 I'm so sorry we've let you down! Have you reached out to us here: https://t.co/hApLpMlfHN when these items are late? ^AL,,390450,390450,208434,Mon Oct 09 14:58:58 +0000 2017,CONV_390450
393101,208320,True,Mon Oct 09 16:44:09 +0000 2017,@115850 Not accepted such crap service from you..this is not done at all. Shame on amazon... and that fu***ng delivery service. https://t.co/CJwTpJKfn6,393100,,393101,208320,Mon Oct 09 16:44:09 +0000 2017,CONV_393101
393100,AmazonHelp,False,Mon Oct 09 17:04:21 +0000 2017,@208320 Sorry for the hassle Nitin. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll check this. ^HN,,393101,393101,208320,Mon Oct 09 16:44:09 +0000 2017,CONV_393101
398810,122919,True,Mon Oct 09 18:05:24 +0000 2017,"@115850 want to change the color of phone that I ordered ,can you help?",398809,,398810,122919,Mon Oct 09 18:05:24 +0000 2017,CONV_398810
398809,AmazonHelp,False,Mon Oct 09 18:45:01 +0000 2017,"@122919 I'm afraid, an order cannot be changed after confirmation. However, you can refuse the delivery and place a new order. ^NR",,398810,398810,122919,Mon Oct 09 18:05:24 +0000 2017,CONV_398810
411109,213049,True,Mon Oct 09 22:59:26 +0000 2017,Cancelling Amazon Prime is hard. Four times I clicked end and it sent me to a new page asking if I am sure.,411108,,411109,213049,Mon Oct 09 22:59:26 +0000 2017,CONV_411109
411108,AmazonHelp,False,Tue Oct 10 00:07:00 +0000 2017,"@213049 I'm sorry for the trouble when ending your membership! If you need to still, you can end it here: https://t.co/wgT6Qs1n7j ^DW",,411109,411109,213049,Mon Oct 09 22:59:26 +0000 2017,CONV_411109
411883,213255,True,Tue Oct 10 00:30:24 +0000 2017,"@AmazonHelp Please see the DM, I have an issie",411882,,411883,213255,Tue Oct 10 00:30:24 +0000 2017,CONV_411883
411882,AmazonHelp,False,Tue Oct 10 00:41:31 +0000 2017,"@213255 Hello, JuliosTV. We just responded your Direct Message. ^CR",,411883,411883,213255,Tue Oct 10 00:30:24 +0000 2017,CONV_411883
415444,214062,True,Tue Oct 10 01:57:03 +0000 2017,アマゾンの支払いメールこないんだけど,415443,,415444,214062,Tue Oct 10 01:57:03 +0000 2017,CONV_415444
415443,AmazonHelp,False,Tue Oct 10 02:10:00 +0000 2017,@214062 お待たせしております。https://t.co/st4oU5QbhPが発送する商品の場合、お支払い番号は商品が出荷準備に入りしだい発行されます。詳しくは、こちらのヘルプページをご参照ください。https://t.co/MCsyqdVdSq YM,,415444,415444,214062,Tue Oct 10 01:57:03 +0000 2017,CONV_415444
415700,214139,True,Tue Oct 10 01:48:31 +0000 2017,"Hey @115821, I’m getting tired of delayed packages. Work on it. K, thanks.",415699,,415700,214139,Tue Oct 10 01:48:31 +0000 2017,CONV_415700
415699,AmazonHelp,False,Tue Oct 10 02:25:33 +0000 2017,@214139 I'm sorry for the poor delivery experiences. Is this in regard to one of your current orders: https://t.co/3kQwjObgTc? ^GM,,415700,415700,214139,Tue Oct 10 01:48:31 +0000 2017,CONV_415700
416406,214323,True,Tue Oct 10 02:18:48 +0000 2017,Please help @115821,416405,,416406,214323,Tue Oct 10 02:18:48 +0000 2017,CONV_416406
416405,AmazonHelp,False,Tue Oct 10 02:51:44 +0000 2017,@214323 I'm sorry for this issue. We don't have access to accounts via Twitter. Please reach out here: https://t.co/Ts1Saz7Vqd ^DO,,416406,416406,214323,Tue Oct 10 02:18:48 +0000 2017,CONV_416406
418774,214879,True,Tue Oct 10 04:15:26 +0000 2017,@115821 been contacting u for more than a week n u fuckers still hvent refunded me or given a proper solution,418773,,418774,214879,Tue Oct 10 04:15:26 +0000 2017,CONV_418774
418773,AmazonHelp,False,Tue Oct 10 04:56:32 +0000 2017,"@214879 I'm sorry for the wait! Without sharing account info, could you tell us more? We'd like to help if we can. ^GM",,418774,418774,214879,Tue Oct 10 04:15:26 +0000 2017,CONV_418774
425084,216151,True,Mon Nov 20 18:10:37 +0000 2017,@115850 Need return assistance for my new mobile. Please help,425083,,425084,216151,Mon Nov 20 18:10:37 +0000 2017,CONV_425084
425083,AmazonHelp,False,Mon Nov 20 18:36:00 +0000 2017,@216151 I get your concern. Please reach out to our support team here : https://t.co/rS49hgaADF and we'll be glad to help you. ^SD,,425084,425084,216151,Mon Nov 20 18:10:37 +0000 2017,CONV_425084
426289,216397,True,Tue Oct 10 12:23:11 +0000 2017,First time getting sth delivered with Amazon Logistics. Curious development.,426287,,426289,216397,Tue Oct 10 12:23:11 +0000 2017,CONV_426289
426287,AmazonHelp,False,Tue Oct 10 12:29:01 +0000 2017,"@216397 Sorry to hear this. Without sharing personal/account info, can you please advise what happened ? ^TD",426288,426289,426289,216397,Tue Oct 10 12:23:11 +0000 2017,CONV_426289
426288,216397,True,Tue Oct 10 12:35:09 +0000 2017,"@AmazonHelp Oh, no problem, just an observation. Unusual as till now all deliveries were done via DHL or Hermes. Thanks for asking.",426290,426287,426289,216397,Tue Oct 10 12:23:11 +0000 2017,CONV_426289
426290,AmazonHelp,False,Tue Oct 10 12:40:41 +0000 2017,"@216397 You're welcome. If we can be of any more help, please let us know! ^EM",,426288,426289,216397,Tue Oct 10 12:23:11 +0000 2017,CONV_426289
438682,219240,True,Tue Oct 10 18:00:55 +0000 2017,"promis j’arrête ! ou pas 😜
@120533 https://t.co/6Fiqg552Ys",438681,,438682,219240,Tue Oct 10 18:00:55 +0000 2017,CONV_438682
438681,AmazonHelp,False,Tue Oct 10 18:07:33 +0000 2017,@219240 😲 ! Une chose est certaine c'est qu'on n'arrêtera pas de vous fournir le meilleur service de notre part 😉 . ^BR,,438682,438682,219240,Tue Oct 10 18:00:55 +0000 2017,CONV_438682
438747,219249,True,Tue Oct 10 17:29:10 +0000 2017,@AmazonHelp i got a package last week and it arrived with the box open. i checked the item last night and it's dented. i need a replacement.,438745,,438747,219249,Tue Oct 10 17:29:10 +0000 2017,CONV_438747
438745,AmazonHelp,False,Tue Oct 10 18:02:27 +0000 2017,@219249 I'm sorry your order arrived damaged! Was it shipped directly by Amazon or Third-Party Seller: https://t.co/Y5jpI9gRhE? ^ME,438746,438747,438747,219249,Tue Oct 10 17:29:10 +0000 2017,CONV_438747
438746,219249,True,Tue Oct 10 19:05:31 +0000 2017,@AmazonHelp shipped directly by amazon.,438748,438745,438747,219249,Tue Oct 10 17:29:10 +0000 2017,CONV_438747
438748,AmazonHelp,False,Tue Oct 10 19:27:31 +0000 2017,@219249 Thanks for the info! Here is some helpful info on how to return/replace damaged items: https://t.co/DL007e2zgP. ^AD,,438746,438747,219249,Tue Oct 10 17:29:10 +0000 2017,CONV_438747
448753,221321,True,Thu Nov 30 20:18:54 +0000 2017,"@120533 faire du 4x sans frais uniquement sur des ventes spéciales, c'est du n'importe quoi, celui qui a eu cette idée conne peut aller se rhabiller ! honteux, pourquoi le pas le proposer pour la totalité des produits mini 150e d'achat ? https://t.co/Zf0szW488D",448752,,448753,221321,Thu Nov 30 20:18:54 +0000 2017,CONV_448753
448752,AmazonHelp,False,Thu Nov 30 20:39:00 +0000 2017,"@221321 Bonsoir, le paiement en 4 est disponible pour la majorité des articles sur notre site et non pas uniquement les ventes spéciales.
Plus d'infos : https://t.co/LyEJjMrA4r.
^KE",,448753,448753,221321,Thu Nov 30 20:18:54 +0000 2017,CONV_448753
454642,222894,True,Thu Nov 30 22:56:22 +0000 2017,"Ho Ho Ho!! The @115821 @169994 was a huge hit with kids of all ages! Snow, games, and presents, making spirits bright! Thank you, Amazon!! https://t.co/hBaC6oknQe",454641,,454642,222894,Thu Nov 30 22:56:22 +0000 2017,CONV_454642
454641,AmazonHelp,False,Thu Nov 30 22:58:33 +0000 2017,"@222894 You're very welcome, thank you so much for the shout out! 💖💖💖 ^JR",,454642,454642,222894,Thu Nov 30 22:56:22 +0000 2017,CONV_454642
455493,223122,True,Thu Nov 30 23:16:17 +0000 2017,@AmazonHelp why’d I clicked 2 day shipping on MONDAY and still don’t have my package?,455492,,455493,223122,Thu Nov 30 23:16:17 +0000 2017,CONV_455493
455492,AmazonHelp,False,Thu Nov 30 23:49:33 +0000 2017,@223122 Thanks for reaching out! We're here to help. What was the original delivery date provided to you in your order confirmation e-mail: https://t.co/pyS7YNbHrQ? ^LH,,455493,455493,223122,Thu Nov 30 23:16:17 +0000 2017,CONV_455493
463405,225154,True,Fri Dec 01 02:36:10 +0000 2017,@AmazonHelp is there a limit on amazon sample boxes? Can I only get one type,463403,,463405,225154,Fri Dec 01 02:36:10 +0000 2017,CONV_463405
463403,AmazonHelp,False,Fri Dec 01 03:05:00 +0000 2017,@225154 There are several types of Amazon sample boxes available for purchase. The terms for purchase can be found here: https://t.co/XXB6A6y78s ^QJ,463404,463405,463405,225154,Fri Dec 01 02:36:10 +0000 2017,CONV_463405
463404,225154,True,Fri Dec 01 11:08:35 +0000 2017,@AmazonHelp Thank you. My question is can I only get one type of box ever? It’s not that clear in the terms.,463406,463403,463405,225154,Fri Dec 01 02:36:10 +0000 2017,CONV_463405
463406,AmazonHelp,False,Fri Dec 01 11:18:51 +0000 2017,"@225154 There are several types of Amazon sample boxes available for purchase, Lexi! Please reach out to us here: https://t.co/Y5jpI9gRhE so we can look into this together. ^SC",,463404,463405,225154,Fri Dec 01 02:36:10 +0000 2017,CONV_463405
468202,226479,True,Fri Dec 01 06:14:13 +0000 2017,@115821 why can't I file a complaint in writing? Oh I know. So there's no proof of the shit your customer service has given me today.,468201,,468202,226479,Fri Dec 01 06:14:13 +0000 2017,CONV_468202
468201,AmazonHelp,False,Fri Dec 01 06:23:00 +0000 2017,"@226479 I'm very sorry that you've had a frustrating experience.  Just to clarify, you've been waiting for an order for 3 months? If you want to reach out and complain, in writing, you can send an email to __email__. Email responses take between 12 and 24 hours. ^SP",,468202,468202,226479,Fri Dec 01 06:14:13 +0000 2017,CONV_468202
468225,226487,True,Fri Dec 01 06:00:13 +0000 2017,"@115850 I have been stuck with a faulty product delivered to me with full advance payment and still no one is picking up the package for return and refunding my amount since a month. This is for no fault of mine. It takes a month to sort out one refund, really? #AmazonIssues",468224,,468225,226487,Fri Dec 01 06:00:13 +0000 2017,CONV_468225
468224,AmazonHelp,False,Fri Dec 01 06:18:31 +0000 2017,@226487 I apologize for the unexpected delay with the return and refund of your order. It was certainly not intended. Kindly drop in your details here:https://t.co/beaaDm0muc and we'll have this checked right away. ^EM,,468225,468225,226487,Fri Dec 01 06:00:13 +0000 2017,CONV_468225
49159,126982,True,Wed Nov 01 17:16:59 +0000 2017,@115830 stop with the crazy excess packaging.  #waste #environment https://t.co/24Ph7eyF6M,49158,,49159,126982,Wed Nov 01 17:16:59 +0000 2017,CONV_49159
49158,AmazonHelp,False,Wed Nov 01 17:22:00 +0000 2017,@126982 So sorry! Our packaging team would love to hear your feedback! You can complete that here: https://t.co/BPG47gr0q7 ^LS,,49159,49159,126982,Wed Nov 01 17:16:59 +0000 2017,CONV_49159
492269,232326,True,Fri Dec 01 16:54:42 +0000 2017,"Cuando miras melancólicamente por la ventana esperando a aquella persona especial que todavía no llega...así estoy ahora, esperando al mensajero de Amazon, quiero mi #Xenoblade2 ya!!! https://t.co/u5YiCBBVMJ",492267,,492269,232326,Fri Dec 01 16:54:42 +0000 2017,CONV_492269
492267,AmazonHelp,False,Fri Dec 01 16:59:35 +0000 2017,"@232326 ¡Hola, Frappuccino! ¿Tienes algún pedido con fecha de entrega para el día de hoy? ^ES",492268,492269,492269,232326,Fri Dec 01 16:54:42 +0000 2017,CONV_492269
492268,232326,True,Fri Dec 01 17:19:35 +0000 2017,"@AmazonHelp si, y nunca me han quedado mal con los juegos de lanzamiento, así que espero pronto llegue el paquete, me alegra que tengan presencia en las redes para atender a los usuarios",492270,492267,492269,232326,Fri Dec 01 16:54:42 +0000 2017,CONV_492269
492270,AmazonHelp,False,Fri Dec 01 17:32:30 +0000 2017,"@232326 Lamentamos este inconveniente. ¿Podrías confirmarnos en cuál de nuestros mercados hiciste esta compra? ¿amazon.es, https://t.co/hSs9w9f1pF, https://t.co/VAeJnh7KYr? ^ES",,492268,492269,232326,Fri Dec 01 16:54:42 +0000 2017,CONV_492269
494833,233011,True,Fri Dec 01 17:45:53 +0000 2017,"HO SPESO 50€ PER QUESTO ACCAPPATOIO DI MERDA E MI È ARRIVATA UNA COSA SCADENTE CHE NON AVEVO CHIESTO. @120540 COSA HAI DA DIRE?! 
Rivoglio ogni centesimo. https://t.co/t7bWItAZos",494832,,494833,233011,Fri Dec 01 17:45:53 +0000 2017,CONV_494833
494832,AmazonHelp,False,Fri Dec 01 17:58:35 +0000 2017,@233011 Hai ricevuto un articolo diverso da quello che avevi ordinato? Si tratta di un ordine spedito da Amazon o da un venditore? ^EA,,494833,494833,233011,Fri Dec 01 17:45:53 +0000 2017,CONV_494833
504989,235771,True,Fri Dec 01 20:45:12 +0000 2017,I ordered an outfit piece for a shoot tomorrow from Amazon. My school’s post office closes at 5...it’s 3:44...  &amp; it’s not even out for delivery yet. 😭😫,504987,,504989,235771,Fri Dec 01 20:45:12 +0000 2017,CONV_504989
504987,AmazonHelp,False,Fri Dec 01 20:49:30 +0000 2017,@235771 I'm so sorry for the wait! Does the tracking information say who the carrier is here: https://t.co/Y5jpI9gRhE? ^MH,504988,504989,504989,235771,Fri Dec 01 20:45:12 +0000 2017,CONV_504989
504988,235771,True,Fri Dec 01 20:52:53 +0000 2017,@AmazonHelp Shipped with UPS,504990,504987,504989,235771,Fri Dec 01 20:45:12 +0000 2017,CONV_504989
504990,AmazonHelp,False,Fri Dec 01 21:06:00 +0000 2017,@235771 Thank you for the additional information! We'd love to take a deeper look into this with you via phone or chat here: https://t.co/hApLpMlfHN ^ML,,504988,504989,235771,Fri Dec 01 20:45:12 +0000 2017,CONV_504989
508229,236689,True,Fri Dec 01 21:38:49 +0000 2017,@AmazonHelp Could you please answer my DM?,508228,,508229,236689,Fri Dec 01 21:38:49 +0000 2017,CONV_508229
508228,AmazonHelp,False,Fri Dec 01 21:45:03 +0000 2017,"@236689 One of coworkers is checking it, Miguel. Don't worry. ^ES",,508229,508229,236689,Fri Dec 01 21:38:49 +0000 2017,CONV_508229
512443,237850,True,Fri Dec 01 14:55:57 +0000 2017,Amazonのパスワードがおもいだせないのだけど、再発行の手続きしてもスマホのメールが受信できない形式らしく詰んでる,512442,,512443,237850,Fri Dec 01 14:55:57 +0000 2017,CONV_512443
512442,AmazonHelp,False,Fri Dec 01 23:24:30 +0000 2017,"@237850 ツイート拝見しました、Amazonです。記載の問題につきましては、お手数ですがお電話でカスタマーサービスにお問い合わせください。
フリーダイヤル：0120-999-373 フリーダイヤルをご利用いただけない場合：011-330-3000
営業時間：年中無休　MH",,512443,512443,237850,Fri Dec 01 14:55:57 +0000 2017,CONV_512443
515328,238704,True,Sat Dec 02 00:22:06 +0000 2017,When you open a delivery from @115821 delivered by #AmzlUS and it wreaks of weed. 😳,515327,,515328,238704,Sat Dec 02 00:22:06 +0000 2017,CONV_515328
515327,AmazonHelp,False,Sat Dec 02 00:31:26 +0000 2017,@238704 That is not what we expect! We would like to view this with you in real-time. Please contact us here: https://t.co/85a289n1MF ^LS,,515328,515328,238704,Sat Dec 02 00:22:06 +0000 2017,CONV_515328
516581,239067,True,Sat Dec 02 01:21:40 +0000 2017,"Got my resistance bands from @115821 today, bout to be out here on pliability shit like the 🐐 Mr. Tom Brady himself!",516580,,516581,239067,Sat Dec 02 01:21:40 +0000 2017,CONV_516581
516580,AmazonHelp,False,Sat Dec 02 01:27:27 +0000 2017,@239067 💪 💯 💪 ^JR,,516581,516581,239067,Sat Dec 02 01:21:40 +0000 2017,CONV_516581
523491,240967,True,Sat Dec 02 04:28:57 +0000 2017,Dear @115821 @AmazonHelp WHY IS IT SO HARD TO FIND A CUSTOMER SERVICE OPTION??,523490,,523491,240967,Sat Dec 02 04:28:57 +0000 2017,CONV_523491
523490,AmazonHelp,False,Sat Dec 02 04:34:57 +0000 2017,@240967 I'm so sorry for the trouble. You can contact us here: https://t.co/R66wS6hD9K,,523491,523491,240967,Sat Dec 02 04:28:57 +0000 2017,CONV_523491
526117,241732,True,Sat Dec 02 06:39:16 +0000 2017,"@AmazonHelp @115830 I asked echo “what’s in my advent calendar” but the reply was “I don’t see a calendar set up”. It worked yesterday, why not today?",526115,,526117,241732,Sat Dec 02 06:39:16 +0000 2017,CONV_526117
526115,AmazonHelp,False,Sat Dec 02 06:51:26 +0000 2017,"@241732 I'm sorry for the frustration. We have a few Advent Calendar skills. When you have time, please reach out to us here: https://t.co/JzP7hlRCV9 In the mean time, you can check your history on the Alexa app to see what keywords were used yesterday. I hope this helps! ^EA",526116,526117,526117,241732,Sat Dec 02 06:39:16 +0000 2017,CONV_526117
526116,241732,True,Sat Dec 02 06:52:45 +0000 2017,@AmazonHelp I already checked my history and asked my echo using the exact same way as yesterday so there’s obviously an issue with your product.,526118,526115,526117,241732,Sat Dec 02 06:39:16 +0000 2017,CONV_526117
526118,AmazonHelp,False,Sat Dec 02 07:02:51 +0000 2017,@241732 Let's troubleshoot this in real time. Please call or chat with us here: https://t.co/H6dT9MTrLj  ^BA,,526116,526117,241732,Sat Dec 02 06:39:16 +0000 2017,CONV_526117
534255,243735,True,Sat Dec 02 11:27:57 +0000 2017,@115850  Why U Put This Products  In Lightning Deal. When In Your System Have Bug. https://t.co/EQrtpkIhuA,534254,,534255,243735,Sat Dec 02 11:27:57 +0000 2017,CONV_534255
534254,AmazonHelp,False,Sat Dec 02 11:47:00 +0000 2017,@243735 Seems like you've exceeded the quantity limit of the products. A quantity limit is the maximum number of any item that can be purchased by a single customer. Kindly place the order from a different account. ^AU,,534255,534255,243735,Sat Dec 02 11:27:57 +0000 2017,CONV_534255
538468,244838,True,Sat Dec 02 14:17:36 +0000 2017,Love coming home from being at town for an hour to see my @115830 order just dumped on my doorstep.,538467,,538468,244838,Sat Dec 02 14:17:36 +0000 2017,CONV_538468
538467,AmazonHelp,False,Sat Dec 02 14:20:28 +0000 2017,"@244838 Hi, sorry to hear this. Do you know which carrier delivered the parcel?^BZ",538466,538468,538468,244838,Sat Dec 02 14:17:36 +0000 2017,CONV_538468
538466,244838,True,Sat Dec 02 14:28:05 +0000 2017,@AmazonHelp Amazon Shipping.,538465,538467,538468,244838,Sat Dec 02 14:17:36 +0000 2017,CONV_538468
538465,AmazonHelp,False,Sat Dec 02 14:39:28 +0000 2017,@244838 Let's take a closer look into this with you in real time here: https://t.co/JzP7hlA23B ^JZ,,538466,538468,244838,Sat Dec 02 14:17:36 +0000 2017,CONV_538468
542133,245818,True,Sat Dec 02 15:58:35 +0000 2017,@AmazonHelp this is not my garden! I have no idea where this is! I have complained x3 and it keeps happening! https://t.co/FOUZdJ17Aq,542131,,542133,245818,Sat Dec 02 15:58:35 +0000 2017,CONV_542133
542131,AmazonHelp,False,Sat Dec 02 16:09:00 +0000 2017,@245818 I'm sorry you haven't been getting your deliveries. I'd like a member of our team to look into this for you. Please provide details here: https://t.co/cfnCuYu3js ^JF,542132,542133,542133,245818,Sat Dec 02 15:58:35 +0000 2017,CONV_542133
542132,245818,True,Sat Dec 02 16:56:27 +0000 2017,@AmazonHelp I have done multiple times. It gets me nowhere. How do I make a formal complaint?,542134,542131,542133,245818,Sat Dec 02 15:58:35 +0000 2017,CONV_542133
542134,AmazonHelp,False,Sat Dec 02 17:21:54 +0000 2017,@245818 The link provided by ^JF is a link to get your details over to someone on our team so that we can take a look into this issue for you. Previously you were given a different link to contact Customer Service directly. Please give us a chance to assist you with this. ^SM,,542132,542133,245818,Sat Dec 02 15:58:35 +0000 2017,CONV_542133
544441,246496,True,Sat Dec 02 16:39:07 +0000 2017,"@AmazonHelp I ordered my dad two birthday presents (two CD sets) but one was missing from the package. When I checked the packaging, it looked like it had not been packaged securely.  Suspect the smaller CD fell out. Can you advise?",544439,,544441,246496,Sat Dec 02 16:39:07 +0000 2017,CONV_544441
544439,AmazonHelp,False,Sat Dec 02 16:45:43 +0000 2017,"@246496 Thank you for contacting us. I am sorry you didn't receive your entire order. We are here to help! Just to clarify, which site did you use, Amazon, uk/.de or any others? ^SC",544440,544441,544441,246496,Sat Dec 02 16:39:07 +0000 2017,CONV_544441
544440,246496,True,Sat Dec 02 16:50:40 +0000 2017,@AmazonHelp https://t.co/LWxvVn7Q6p,544442,544439,544441,246496,Sat Dec 02 16:39:07 +0000 2017,CONV_544441
544442,AmazonHelp,False,Sat Dec 02 17:08:28 +0000 2017,@246496 Please reach out to us here: https://t.co/JzP7hlA23B so we can take a look into the order together. ^AH,,544440,544441,246496,Sat Dec 02 16:39:07 +0000 2017,CONV_544441
555332,249655,True,Sat Dec 02 20:43:54 +0000 2017,@AmazonHelp whats the point in me paying for prime if you don't deliver next day? Ordered an item yesterday and it's not arriving until tomorrow?,555331,,555332,249655,Sat Dec 02 20:43:54 +0000 2017,CONV_555332
555331,AmazonHelp,False,Sat Dec 02 20:47:36 +0000 2017,"@249655 I'm sorry for the wait. We always aim to meet the date provided during checkout, before you select ""Place your order"" and are charged. To confirm, have we missed the delivery date provided on your order confirmation e-mail? ^MB",,555332,555332,249655,Sat Dec 02 20:43:54 +0000 2017,CONV_555332
566678,252864,True,Sun Dec 03 01:15:37 +0000 2017,@AmazonHelp waited all day for a package to be delivered. Nothing. The email stated 12/2 by 8pm. Now customer service states it will be delivered by 12/9 or maybe 12/7 or 12/4. #irritated,566676,,566678,252864,Sun Dec 03 01:15:37 +0000 2017,CONV_566678
566676,AmazonHelp,False,Sun Dec 03 01:22:50 +0000 2017,"@252864 I'm sorry for the wait! When you spoke with us directly, were we able to provide a date we'll be able to refund or replace this shipment if it hasn't arrived? ^JR",566677,566678,566678,252864,Sun Dec 03 01:15:37 +0000 2017,CONV_566678
