tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,root_tweet_id,root_author_id,root_created_at,conversation_group_id,rule_number
1277113,418906,True,Thu Oct 26 16:03:21 +0000 2017,"Hola, @116928. Esto de pagar Prime, pedir un libro ayer con fecha de entrega hoy y que aun no haya sido enviado: bien, ¿no?",1277111,,1277113,418906,Thu Oct 26 16:03:21 +0000 2017,CONV_1277113,14
1277111,AmazonHelp,False,Thu Oct 26 16:04:31 +0000 2017,"@418906 Hola Isabel, ¿el libro que compraste era vendido y enviado por Amazon o por un vendedor externo? ^LG",1277112,1277113,1277113,418906,Thu Oct 26 16:03:21 +0000 2017,CONV_1277113,14
1277112,418906,True,Thu Oct 26 16:10:25 +0000 2017,"@AmazonHelp Hola: ""Vendido y enviado por Amazon"". Lleva en ""Envío proximamente"" desde ayer...",1277114,1277111,1277113,418906,Thu Oct 26 16:03:21 +0000 2017,CONV_1277113,14
1277114,AmazonHelp,False,Thu Oct 26 16:18:24 +0000 2017,@418906 ¿Has conseguido hablar con la compañía de transporte para verificar lo que ocurrió con tu pedido? ^DA,1277115,1277112,1277113,418906,Thu Oct 26 16:03:21 +0000 2017,CONV_1277113,14
1277115,418906,True,Thu Oct 26 16:20:29 +0000 2017,"@AmazonHelp Según vuestra página, todavía no se ha enviado, así que no hay compañía de transporte a la que preguntar... https://t.co/yvJExoZx6a",1277116,1277114,1277113,418906,Thu Oct 26 16:03:21 +0000 2017,CONV_1277113,14
1277116,AmazonHelp,False,Thu Oct 26 16:28:00 +0000 2017,@418906 ¿Has intentado contactar con nuestro Equipo de Servicio al Cliente? ^VL,1277117,1277115,1277113,418906,Thu Oct 26 16:03:21 +0000 2017,CONV_1277113,14
1277117,418906,True,Thu Oct 26 16:32:19 +0000 2017,"@AmazonHelp Intentado, pero me va redirigiendo de una pregunta a otra que no me sirven y estoy un poquito harta porque no es la primera vez que me pasa",1277118,1277116,1277113,418906,Thu Oct 26 16:03:21 +0000 2017,CONV_1277113,14
1277118,AmazonHelp,False,Thu Oct 26 16:36:01 +0000 2017,"@418906 Isabel, contacta aquí: https://t.co/OjvUxwnzPe. Selecciona el inconveniente y al final de la página verás las opciones. ^LG",1277119,1277117,1277113,418906,Thu Oct 26 16:03:21 +0000 2017,CONV_1277113,14
1277119,418906,True,Thu Oct 26 17:11:09 +0000 2017,"@AmazonHelp Si, eso es lo que hago siempre y no se soluciona nada. Siguiente pedido, mismo problema",1277120,1277118,1277113,418906,Thu Oct 26 16:03:21 +0000 2017,CONV_1277113,14
1277120,AmazonHelp,False,Thu Oct 26 17:14:00 +0000 2017,@418906 Me apena esta situacion. ¿Qué te indicaron nuestros compañeros del SAC? ^VL,1277121,1277119,1277113,418906,Thu Oct 26 16:03:21 +0000 2017,CONV_1277113,14
1277121,418906,True,Thu Oct 26 18:10:53 +0000 2017,"@AmazonHelp Que lo han solicitado y tardarán 24-48h... Es inaceptable que ""garanticéis"" algo que no podéis cumplir.",1277122,1277120,1277113,418906,Thu Oct 26 16:03:21 +0000 2017,CONV_1277113,14
1277122,AmazonHelp,False,Thu Oct 26 18:18:51 +0000 2017,"@418906 Isabel, ¿podrías confirmarnos si este plazo de 24 a 48 horas laborales han pasado? ^DA",1277123,1277121,1277113,418906,Thu Oct 26 16:03:21 +0000 2017,CONV_1277113,14
1277123,418906,True,Fri Oct 27 09:08:00 +0000 2017,"@AmazonHelp No, me lo dijeron ayer. Pero la cuestión es que garantizásteis entrega ayer, ahora tengo que esperar al martes? Para eso no pago Prime.",,1277122,1277113,418906,Thu Oct 26 16:03:21 +0000 2017,CONV_1277113,14
1381855,132485,True,Fri Nov 10 02:36:56 +0000 2017,@AmazonHelp @115851 @115850 @115821 1/8 your customer service is going downhill fast! Yesterday spent all day on twitter,1381853,,1381855,132485,Fri Nov 10 02:36:56 +0000 2017,CONV_1381855,14
1381853,AmazonHelp,False,Fri Nov 10 02:50:36 +0000 2017,@132485 We've sent the correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww and write back to the email. We will respond on the same. ^GK,1381854,1381855,1381855,132485,Fri Nov 10 02:36:56 +0000 2017,CONV_1381855,14
1381854,132485,True,Fri Nov 10 03:12:00 +0000 2017,@AmazonHelp I received the email! It said your order is on its way be patient.That's the same order for hird time and my other order has not beed fixed,1381856,1381853,1381855,132485,Fri Nov 10 02:36:56 +0000 2017,CONV_1381855,14
1381856,AmazonHelp,False,Fri Nov 10 03:33:26 +0000 2017,@132485 I understand how upsetting such a situation can be. Our team is working on having this resolved at the earliest. You should receive your order by the delivery estimate mentioned here: https://t.co/uwYQF6fVr3 Appreciate your patience while we work on this. ^EM,1381857,1381854,1381855,132485,Fri Nov 10 02:36:56 +0000 2017,CONV_1381855,14
1381857,132485,True,Fri Nov 10 03:34:20 +0000 2017,@AmazonHelp i was never worried about delivery time. I am worried i will get the actual delivery! what are you doing to make sure that BOTH of m orders arrive?,1381858,1381856,1381855,132485,Fri Nov 10 02:36:56 +0000 2017,CONV_1381855,14
1381858,AmazonHelp,False,Fri Nov 10 03:55:00 +0000 2017,@132485 We understand the experience you've had. Rest assured our team is working on this and will get back to you shortly. Please wait until the time frame and we'll deliver this soon. ^VM,1381859,1381857,1381855,132485,Fri Nov 10 02:36:56 +0000 2017,CONV_1381855,14
1381859,132485,True,Fri Nov 10 04:29:27 +0000 2017,@AmazonHelp Understand that 90% of customers in my situation would have taken the refund and given up. I'm giving amazon a third attempt to get it right,1381860,1381858,1381855,132485,Fri Nov 10 02:36:56 +0000 2017,CONV_1381855,14
1381860,AmazonHelp,False,Fri Nov 10 05:01:00 +0000 2017,"@132485 We've responded to your DM, please check ^KA",,1381859,1381855,132485,Fri Nov 10 02:36:56 +0000 2017,CONV_1381855,14
141025,147812,True,Wed Nov 22 06:03:53 +0000 2017,"@120169 @133929 @115821 @AmazonHelp delivery of this package thru @120169 tracking id-1763435682 has been turned into a joke,according2 @115821 package has gone back 2Amman frm Kolkata&amp;stuck in natural disaster while @120169 says stuck in Customs in India,simply unbelievable! https://t.co/MycKVdBLno",141024,,141025,147812,Wed Nov 22 06:03:53 +0000 2017,CONV_141025,14
141024,AmazonHelp,False,Wed Nov 22 06:26:00 +0000 2017,"@147812 I'm sorry about the trouble with the delivery. Kindly reach out to our team here: https://t.co/vlvfJrlYEH . Also, please don't provide your order details, as we consider them to be personal information. Our page is visible to the public. ^GK",141023,141025,141025,147812,Wed Nov 22 06:03:53 +0000 2017,CONV_141025,14
141023,147812,True,Thu Nov 23 10:35:45 +0000 2017,@AmazonHelp I have contacted them 24hrs ago no reply frm Amazon abt any clarity as to when I will receive my package,141022,141024,141025,147812,Wed Nov 22 06:03:53 +0000 2017,CONV_141025,14
141022,AmazonHelp,False,Thu Nov 23 11:00:00 +0000 2017,"@147812 Sorry about that, I’d like to help you; please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. ^SP",141020,141023,141025,147812,Wed Nov 22 06:03:53 +0000 2017,CONV_141025,14
141020,147812,True,Fri Nov 24 11:49:19 +0000 2017,"@AmazonHelp Did as asked, been exactly 1 month since proper update as to wen if ever ill c my package? Been more than 3days since assurances on Twitter by @133929 to get back, hrs turns into days,frget delivery, I wuld even settle for tiniest info if any can b given,plz give some update https://t.co/JVNcTtyY8h",141018,141022,141025,147812,Wed Nov 22 06:03:53 +0000 2017,CONV_141025,14
141018,AmazonHelp,False,Fri Nov 24 11:54:00 +0000 2017,@147812 Thanks a bunch for sharing your details. We shall reach out to you at the earliest. Keep a close eye on your registered e-mail. ^CB,141019,141020,141025,147812,Wed Nov 22 06:03:53 +0000 2017,CONV_141025,14
141019,147812,True,Fri Nov 24 11:57:41 +0000 2017,"@AmazonHelp I have been keeping eye everywhere Twitter, email, phone, website tracking,I mean currently getting my package delivered to me is 2nd priority,1st priority is ceeing wen&amp;thru which medium @AmazonHelp @133929 will atleast update me of status or share some info of wats going on",141021,141018,141025,147812,Wed Nov 22 06:03:53 +0000 2017,CONV_141025,14
141021,AmazonHelp,False,Fri Nov 24 12:27:34 +0000 2017,"@147812 As soon as we receive your details, we'll look into it and update you accordingly. ^AM",,141019,141025,147812,Wed Nov 22 06:03:53 +0000 2017,CONV_141025,14
1624710,497595,True,Sat Oct 28 22:39:57 +0000 2017,"@AmazonHelp hola majos, tengo una consulta sobre Amazon Video en España. ¿Me podéis ayudar?",1624708,,1624710,497595,Sat Oct 28 22:39:57 +0000 2017,CONV_1624710,14
1624708,AmazonHelp,False,Sat Oct 28 22:43:27 +0000 2017,@497595 Hola Dani. ¿Cómo podemos ayudarte? ^JJ,1624709,1624710,1624710,497595,Sat Oct 28 22:39:57 +0000 2017,CONV_1624710,14
1624709,497595,True,Sat Oct 28 22:45:53 +0000 2017,"@AmazonHelp Es una fácil, ¿el reproductor de Blu-ray de @32169 BDP-S3700 es compatible con la App de Amazon Video?",1624711,1624708,1624710,497595,Sat Oct 28 22:39:57 +0000 2017,CONV_1624710,14
1624711,AmazonHelp,False,Sat Oct 28 22:55:28 +0000 2017,@497595 En este enlace puedes ver los dispositivos compatibles Dani: https://t.co/m4EzIGbD87    ^JJ,1624712,1624709,1624710,497595,Sat Oct 28 22:39:57 +0000 2017,CONV_1624710,14
1624712,497595,True,Sat Oct 28 23:02:48 +0000 2017,"@AmazonHelp El tema es que la pregunta era un poco trampa. El dispositivo debería ser compatible, en USA es compatible. En España iba a serlo cuando...",1624713,1624711,1624710,497595,Sat Oct 28 22:39:57 +0000 2017,CONV_1624710,14
1624713,497595,True,Sat Oct 28 23:04:00 +0000 2017,"@AmazonHelp Amazon video estuviese disponible.
Pero no, tenemos Amazon video pero no hay app en el aparato.
Y me pone triste :(",1624714,1624712,1624710,497595,Sat Oct 28 22:39:57 +0000 2017,CONV_1624710,14
1624714,497595,True,Sat Oct 28 23:05:04 +0000 2017,"@AmazonHelp Y Sony la tiene porque en USA está! Seguro que si les preguntáis vosotros, que sois más guapos que yo, nos dan antes el parche ^^",1624715,1624713,1624710,497595,Sat Oct 28 22:39:57 +0000 2017,CONV_1624710,14
1624715,AmazonHelp,False,Sat Oct 28 23:10:29 +0000 2017,"@497595 En este caso Dani, por favor ponte en contacto con nuestro Soporte al Cliente en este link: https://t.co/KyKcfqiS0j ^JJ",1624716,1624714,1624710,497595,Sat Oct 28 22:39:57 +0000 2017,CONV_1624710,14
1624716,497595,True,Sat Oct 28 23:11:21 +0000 2017,@AmazonHelp Gracias majos!,1624717,1624715,1624710,497595,Sat Oct 28 22:39:57 +0000 2017,CONV_1624710,14
1624717,AmazonHelp,False,Sat Oct 28 23:14:35 +0000 2017,@497595 Con gusto amigo. Estamos para ayudarte siempre que nos necesites. 😃🤝 ^JJ,,1624716,1624710,497595,Sat Oct 28 22:39:57 +0000 2017,CONV_1624710,14
175346,157179,True,Sat Nov 25 00:02:38 +0000 2017,@AmazonHelp J'ai precommandé un article chez vous avec la livraison sous un jour ouvré et rien du tout? En plus je dois attendre jusqu'au 27 alors que j'ai payé pour la livraison? Je suis vraiment déçu du service.,175345,,175346,157179,Sat Nov 25 00:02:38 +0000 2017,CONV_175346,14
175345,AmazonHelp,False,Sat Nov 25 00:05:00 +0000 2017,"@157179 Bonsoir, Je suis désolé, Que dit le suivi de votre colis?
^YL",175344,175346,175346,157179,Sat Nov 25 00:02:38 +0000 2017,CONV_175346,14
175344,157179,True,Sat Nov 25 00:07:35 +0000 2017,"@AmazonHelp Nouvelle date de livraison estimée: 24-27 Novembre, colis expédié. + une note d'excuse comme quoi je dois attendre de voir si je le reçois le 28 pour avoir accès aux options qui s'offrent à moi",175343,175345,175346,157179,Sat Nov 25 00:02:38 +0000 2017,CONV_175346,14
175343,AmazonHelp,False,Sat Nov 25 00:09:00 +0000 2017,@157179 Avez-vous signalé cela à notre service?,175342,175344,175346,157179,Sat Nov 25 00:02:38 +0000 2017,CONV_175346,14
175342,157179,True,Sat Nov 25 00:10:11 +0000 2017,@AmazonHelp Pas du tout vous êtes les premiers par qui je passe je ne sais pas où je dois les contacter,175340,175343,175346,157179,Sat Nov 25 00:02:38 +0000 2017,CONV_175346,14
175340,AmazonHelp,False,Sat Nov 25 00:12:54 +0000 2017,"@157179 Afin que notre service client puisse faire des recherches à ce sujet, je vous propose de les contacter via ce lien : https://t.co/hgIrz98cdI",175341,175342,175346,157179,Sat Nov 25 00:02:38 +0000 2017,CONV_175346,14
175341,157179,True,Sat Nov 25 00:13:15 +0000 2017,@AmazonHelp Merci,,175340,175346,157179,Sat Nov 25 00:02:38 +0000 2017,CONV_175346,14
179622,158306,True,Wed Oct 04 09:27:31 +0000 2017,@158307 @AmazonHelp pre-ordered #StarWarsBattlefrontII and got the #Beta code. Entered it in the #psn but it won’t let me download. https://t.co/bgAzFPchCY,179620,,179622,158306,Wed Oct 04 09:27:31 +0000 2017,CONV_179622,14
179620,AmazonHelp,False,Wed Oct 04 09:46:00 +0000 2017,@158306 The public beta starts on October 6th and runs until October 9th. Stay tuned! :-) ^SM,179621,179622,179622,158306,Wed Oct 04 09:27:31 +0000 2017,CONV_179622,14
179621,158306,True,Wed Oct 04 09:50:24 +0000 2017,"@AmazonHelp Thx 4 quick response. As said, preordered it at amazon, got a early access beta key (Oct. 4th) which seems not to work as expected.",179623,179620,179622,158306,Wed Oct 04 09:27:31 +0000 2017,CONV_179622,14
179623,AmazonHelp,False,Wed Oct 04 10:18:57 +0000 2017,@158306 Oh! :-( Please contact the manufacturer's customer support. Thanks ^SM,179624,179621,179622,158306,Wed Oct 04 09:27:31 +0000 2017,CONV_179622,14
179624,158306,True,Wed Oct 04 10:34:55 +0000 2017,"@AmazonHelp okay, thx for your help! :)",179625,179623,179622,158306,Wed Oct 04 09:27:31 +0000 2017,CONV_179622,14
179625,AmazonHelp,False,Wed Oct 04 10:50:25 +0000 2017,@158306 No problem. ^KM,,179624,179622,158306,Wed Oct 04 09:27:31 +0000 2017,CONV_179622,14
1800794,541087,True,Wed Oct 18 00:47:57 +0000 2017,@310 what's happened with Baja:Edge of control? I preorder the Xbox One version of the game on @115821. The release date was on sept. 15th. and i still waiting for the game.,1800793,,1800794,541087,Wed Oct 18 00:47:57 +0000 2017,CONV_1800794,14
1800793,AmazonHelp,False,Wed Oct 18 00:58:00 +0000 2017,@541087 I'm sorry for the wait! Just to confirm; which Amazon site was this order placed on (.com; .com.mx)? ^WT,1800792,1800794,1800794,541087,Wed Oct 18 00:47:57 +0000 2017,CONV_1800794,14
1800792,541087,True,Wed Oct 18 01:12:01 +0000 2017,@AmazonHelp .con.mx,1800791,1800793,1800794,541087,Wed Oct 18 00:47:57 +0000 2017,CONV_1800794,14
1800791,AmazonHelp,False,Wed Oct 18 01:15:00 +0000 2017,@541087 What's the delivery date provided in the order's confirmation e-mail? ^CR,1800790,1800792,1800794,541087,Wed Oct 18 00:47:57 +0000 2017,CONV_1800794,14
1800790,541087,True,Wed Oct 18 01:23:22 +0000 2017,@AmazonHelp The delivery date has been updated 4 times. the first time the delivery was on September 22th. the second delivery date was on October 3rd. the next one was yesterday. and the current one on October 28.,1800788,1800791,1800794,541087,Wed Oct 18 00:47:57 +0000 2017,CONV_1800794,14
1800788,AmazonHelp,False,Wed Oct 18 01:28:33 +0000 2017,@541087 We'd like to take a further look. Please contact our Customer Service here: https://t.co/beR78zMMYB. ^JQ,1800789,1800790,1800794,541087,Wed Oct 18 00:47:57 +0000 2017,CONV_1800794,14
1800789,541087,True,Wed Oct 18 01:37:59 +0000 2017,@AmazonHelp Ok. Thanks for you help. 😉,,1800788,1800794,541087,Wed Oct 18 00:47:57 +0000 2017,CONV_1800794,14
225334,169831,True,Thu Oct 05 06:07:56 +0000 2017,Can @115821 please explain to me why I can’t purchase kindle books on the amazon app nor the kindle app? Am I missing something here? 🤷🏻‍♀️,225332,,225334,169831,Thu Oct 05 06:07:56 +0000 2017,CONV_225334,14
225332,AmazonHelp,False,Thu Oct 05 06:18:00 +0000 2017,@169831 You should be able to Rahaf. What issue are you experiencing? ^RS,225333,225334,225334,169831,Thu Oct 05 06:07:56 +0000 2017,CONV_225334,14
225333,169831,True,Thu Oct 05 11:00:32 +0000 2017,"@AmazonHelp On the app, I just see a download sample button and not a purchase now (I have one click enabled)",225335,225332,225334,169831,Thu Oct 05 06:07:56 +0000 2017,CONV_225334,14
225335,AmazonHelp,False,Thu Oct 05 11:23:25 +0000 2017,@169831 Which site are you using? Is it https://t.co/ykTUEmdsQA or https://t.co/nUUp5MLhYl ? We will certainly try to help.^CR,225336,225333,225334,169831,Thu Oct 05 06:07:56 +0000 2017,CONV_225334,14
225336,169831,True,Thu Oct 05 11:29:23 +0000 2017,@AmazonHelp I’m using the app on iOS signed in to the US store,225337,225335,225334,169831,Thu Oct 05 06:07:56 +0000 2017,CONV_225334,14
225337,AmazonHelp,False,Thu Oct 05 11:54:00 +0000 2017,"@169831 Hi, you can use the Safari browser to download Kindle books on iOS. You can find more info here: https://t.co/mEJLmGI4ny. ^JJ",,225336,225334,169831,Thu Oct 05 06:07:56 +0000 2017,CONV_225334,14
2297167,666893,True,Sun Nov 12 13:13:49 +0000 2017,"Awful experience with @115821 lockers, shipment rejected by who knows why, returning to sender. Would not recommend using it.",2297165,,2297167,666893,Sun Nov 12 13:13:49 +0000 2017,CONV_2297167,14
2297165,AmazonHelp,False,Sun Nov 12 13:28:34 +0000 2017,"@666893 Oh no! We're here to help if we can! Was an e-mail received stating a reason why the order could not be delivered? If unsure, please check junk/spam folders. Also, will you confirm which website your order was placed on (https://t.co/hSs9w9f1pF, .co.uk) ^CS",2297166,2297167,2297167,666893,Sun Nov 12 13:13:49 +0000 2017,CONV_2297167,14
2297166,666893,True,Sun Nov 12 13:45:58 +0000 2017,"@AmazonHelp https://t.co/63LB1XFcqb, can you see images? Attaching. Also, I don't understand how the courier is unable to access a locker that was supposed to be empty when I ordered https://t.co/hlEwXoSBhE",2297168,2297165,2297167,666893,Sun Nov 12 13:13:49 +0000 2017,CONV_2297167,14
2297168,AmazonHelp,False,Sun Nov 12 13:49:56 +0000 2017,"@666893 I'd like to have my team take a closer look. Please send us as many details as you can, here: https://t.co/49Y9UrTc0r ^AB",2297169,2297166,2297167,666893,Sun Nov 12 13:13:49 +0000 2017,CONV_2297167,14
2297169,666893,True,Sun Nov 12 19:18:00 +0000 2017,"@AmazonHelp I just want my items, I need to know if the rest will arrive or if I should cancel and reorder. I'm in the US until Saturday.",2297170,2297168,2297167,666893,Sun Nov 12 13:13:49 +0000 2017,CONV_2297167,14
2297170,AmazonHelp,False,Sun Nov 12 19:27:11 +0000 2017,"@666893 We strive to deliver you orders by the date provided. If you not received any communications regarding a delay, expect the rest of your orders to arrive by the date given in the order confirmation. ^CH",,2297169,2297167,666893,Sun Nov 12 13:13:49 +0000 2017,CONV_2297167,14
2347715,678727,True,Mon Nov 13 16:43:17 +0000 2017,@AmazonHelp I have a problem with an order from last month but I don't see a solution online. Can you help me please?,2347713,,2347715,678727,Mon Nov 13 16:43:17 +0000 2017,CONV_2347715,14
2347713,AmazonHelp,False,Mon Nov 13 16:56:29 +0000 2017,"@678727 I'm sorry you've experienced a problem and we'd love to help.  Without giving any personally identifying information, like an order number, can you please let me know what kind of problem you've had? Thanks! ^WB",2347714,2347715,2347715,678727,Mon Nov 13 16:43:17 +0000 2017,CONV_2347715,14
2347714,678727,True,Mon Nov 13 17:18:48 +0000 2017,@AmazonHelp Sure! The item was shipped &amp; ended up at the post office. I went to pick it up &amp; the post office folks said postage was due. I refused the package that day 10/13. I got another thing in the mail from the post office about it but never did anything since I refused the package.,2347716,2347713,2347715,678727,Mon Nov 13 16:43:17 +0000 2017,CONV_2347715,14
2347716,AmazonHelp,False,Mon Nov 13 17:33:26 +0000 2017,@678727 Thanks! Was the order sold and shipped by Amazon or a third-party seller? You can take a look at your orders here: https://t.co/Y5jpI9gRhE! ^WT,2347717,2347714,2347715,678727,Mon Nov 13 16:43:17 +0000 2017,CONV_2347715,14
2347717,678727,True,Mon Nov 13 18:00:36 +0000 2017,"@AmazonHelp The order details show Sold by the seller (not Amazon) but doesn't say who it was shipped by. I emailed them abt this on 10/14 and they said ""we are using Fulfilment by Amazon..."".",2347718,2347716,2347715,678727,Mon Nov 13 16:43:17 +0000 2017,CONV_2347715,14
2347718,AmazonHelp,False,Mon Nov 13 18:17:00 +0000 2017,@678727 We'll want to take a closer look at this. Could you please reach out to us by phone/chat support so we can see what options are available? Here's the link to contact us: https://t.co/hApLpMlfHN ^MJ,2347719,2347717,2347715,678727,Mon Nov 13 16:43:17 +0000 2017,CONV_2347715,14
2347719,678727,True,Mon Nov 13 20:23:08 +0000 2017,@AmazonHelp I just chatted with Mahek and he helped me out! Much appreciated great Amazon customer service again. Thanks!! @115821,2347720,2347718,2347715,678727,Mon Nov 13 16:43:17 +0000 2017,CONV_2347715,14
2347720,AmazonHelp,False,Mon Nov 13 20:27:00 +0000 2017,@678727 YAY! That's great!! We love helping out! Keep us posted if you need us! ^FR,,2347719,2347715,678727,Mon Nov 13 16:43:17 +0000 2017,CONV_2347715,14
2602262,736489,True,Fri Nov 17 08:14:45 +0000 2017,@115830 that’s it leave it by the flower pot out the front of the house in full view and in the rain! Just one week after the last parcel was given to a complete stranger and stolen 👏🏻👏🏻 bravo Amazon bravo a lovely soggy cardboard box I have to pass on as a gift https://t.co/IcwUYbeLx3,2602261,,2602262,736489,Fri Nov 17 08:14:45 +0000 2017,CONV_2602262,14
2602261,AmazonHelp,False,Fri Nov 17 08:18:24 +0000 2017,"@736489 I'm sorry to hear of this Mel. Other than the packaging being wet, is the item damaged in any way? ^KI",2602259,2602262,2602262,736489,Fri Nov 17 08:14:45 +0000 2017,CONV_2602262,14
2602259,736489,True,Fri Nov 17 08:19:09 +0000 2017,"@AmazonHelp The box the item is in was soggy also, if we don’t leave instructions to leave the item outside please don’t",2602257,2602261,2602262,736489,Fri Nov 17 08:14:45 +0000 2017,CONV_2602262,14
2602257,AmazonHelp,False,Fri Nov 17 08:28:00 +0000 2017,@736489 Sorry to hear this. You can check for available replacement/return options here: https://t.co/GCAQFtYSb2 ^ES,2602258,2602259,2602262,736489,Fri Nov 17 08:14:45 +0000 2017,CONV_2602262,14
2602258,736489,True,Fri Nov 17 08:50:41 +0000 2017,@AmazonHelp Or you could speak to delivery folk and tell them to use some common sense!,2602260,2602257,2602262,736489,Fri Nov 17 08:14:45 +0000 2017,CONV_2602262,14
2602260,AmazonHelp,False,Fri Nov 17 08:56:41 +0000 2017,"@736489 We can't see your account here Mel, so please contact us here: https://t.co/JzP7hlRCV9 and we'll have that raised with the carrier. We can also arrange then a replacement/refund for you. ^MA",,2602258,2602262,736489,Fri Nov 17 08:14:45 +0000 2017,CONV_2602262,14
2669253,751796,True,Sun Nov 19 10:53:46 +0000 2017,Amazonのダンボールは占領されました。とてもぴったりです。 https://t.co/nfbqEobrhP,2669251,,2669253,751796,Sun Nov 19 10:53:46 +0000 2017,CONV_2669253,14
2669251,AmazonHelp,False,Sun Nov 19 11:12:00 +0000 2017,@751796 特に首まわりがピッタリ・・・ですねヾ(;´▽｀A`` TN,2669252,2669253,2669253,751796,Sun Nov 19 10:53:46 +0000 2017,CONV_2669253,14
2669252,751796,True,Sun Nov 19 11:13:04 +0000 2017,@AmazonHelp ファッ！？,2669254,2669251,2669253,751796,Sun Nov 19 10:53:46 +0000 2017,CONV_2669253,14
2669254,AmazonHelp,False,Sun Nov 19 11:16:00 +0000 2017,@751796 突然失礼しました、公式サポートです（;´▽｀A`` あまりのフィット具合についリプしてしまいました♪ どうか今後もダンボール共々https://t.co/st4oU5QbhPをよろしくお願いいたしますm(_ _)m TN,2669255,2669252,2669253,751796,Sun Nov 19 10:53:46 +0000 2017,CONV_2669253,14
2669255,751796,True,Sun Nov 19 11:20:57 +0000 2017,"@AmazonHelp ところでAmazonさん、自分へのクリスマスプレゼントにこのヘッドホンを買おうと思ってるんですが･･･
予算3万でオススメあったら教えてください！！！！ https://t.co/vkC7yhDQZr",2669256,2669254,2669253,751796,Sun Nov 19 10:53:46 +0000 2017,CONV_2669253,14
2669256,AmazonHelp,False,Sun Nov 19 11:28:57 +0000 2017,@751796 個別におすすめすることは致しかねますが、検索結果を「並べ替え」することで「おすすめ順」にソートすることが可能です。よろしければ、ご参照ください⇒https://t.co/Art5UmxnMy TN,,2669255,2669253,751796,Sun Nov 19 10:53:46 +0000 2017,CONV_2669253,14
2832832,788655,True,Mon Nov 27 13:39:05 +0000 2017,Que pidas un lego a @116928 con toda tu ilusión y te llegue sin embalaje de protección y pareciendo la caja vieja. Modo desilusión on. https://t.co/I9KipJpIQt,2832831,,2832832,788655,Mon Nov 27 13:39:05 +0000 2017,CONV_2832832,14
2832831,AmazonHelp,False,Mon Nov 27 13:46:26 +0000 2017,"@788655 Hola, Isabel. Sentimos muchísimo la experiencia que has tenido con la entrega. ¿Podrías indicarnos si el paquete presenta algún daño? ^DB",2832830,2832832,2832832,788655,Mon Nov 27 13:39:05 +0000 2017,CONV_2832832,14
2832830,788655,True,Mon Nov 27 14:02:02 +0000 2017,@AmazonHelp Me sorprende la pregunta. Si viene así tal cual lo ven desde Alemania en qué estado creen que puede venir？la caja no viene rota pero el aspecto no es el adecuado ni el deseable.,2832829,2832831,2832832,788655,Mon Nov 27 13:39:05 +0000 2017,CONV_2832832,14
2832829,AmazonHelp,False,Mon Nov 27 14:07:00 +0000 2017,"@788655 Comprendo, y lamento cualquier molestia ocasionada, Isabel. ¿El producto era gestionado por Amazon o por un vendedor independiente dentro del sitio web? ^KS",2832827,2832830,2832832,788655,Mon Nov 27 13:39:05 +0000 2017,CONV_2832832,14
2832827,788655,True,Mon Nov 27 14:07:47 +0000 2017,@AmazonHelp Era gestionado por amazon,2832825,2832829,2832832,788655,Mon Nov 27 13:39:05 +0000 2017,CONV_2832832,14
2832825,AmazonHelp,False,Mon Nov 27 14:12:01 +0000 2017,"@788655 Gracias por el dato. En ese caso, puedes verificar las opciones de devolución disponibles para el producto ingresando en este enlace: https://t.co/ri24mtlL4H. También puedes reportarlo con Servicio al Cliente aquí: https://t.co/KyKcfqiS0j. ^KS",2832826,2832827,2832832,788655,Mon Nov 27 13:39:05 +0000 2017,CONV_2832832,14
2832826,788655,True,Mon Nov 27 14:18:05 +0000 2017,"@AmazonHelp Gracias pero la solución no es satisfactoria. Si lo devuelvo tengo que volver a comprarlo a un precio superior ya que lo adquirí a un precio menor al que hoy tiene. Para mi la solución pasa por que me lo cambien por uno en buen estado de embalaje, aunque no sé si es una opción",2832828,2832825,2832832,788655,Mon Nov 27 13:39:05 +0000 2017,CONV_2832832,14
2832828,AmazonHelp,False,Mon Nov 27 14:38:00 +0000 2017,@788655 En este caso puedes verificar las opciones de devolución disponibles para el producto ingresando en este enlace: https://t.co/ri24mtlL4H. También puedes entrar en contacto con el servicio al cliente: https://t.co/KyKcfqiS0j. ^NP,,2832826,2832832,788655,Mon Nov 27 13:39:05 +0000 2017,CONV_2832832,14
2848970,368968,True,Mon Nov 27 18:52:33 +0000 2017,@AmazonHelp you can't tell someone that their package is out for delivery and then it doesn't show up. 😒,2848968,,2848970,368968,Mon Nov 27 18:52:33 +0000 2017,CONV_2848970,14
2848968,AmazonHelp,False,Mon Nov 27 19:10:30 +0000 2017,@368968 I'm sorry you don't have your package yet! What does the most recent tracking show for your order? You can view it here: https://t.co/Y5jpI9gRhE ^TK,2848969,2848970,2848970,368968,Mon Nov 27 18:52:33 +0000 2017,CONV_2848970,14
2848969,368968,True,Mon Nov 27 19:27:48 +0000 2017,@AmazonHelp It says out for delivery and the mail has already come. No package.,2848971,2848968,2848970,368968,Mon Nov 27 18:52:33 +0000 2017,CONV_2848970,14
